"ID","mean","RMSE","Lower_Bound","Upper_Bound","CV","PCT_PVT_BELOW_150","PCT_PVT_BELOW_100","ACS_MEDIAN_INC","PCT_EDU_LESS_HS","PCT_EDU_HS","PCT_EDU_MORE_HS","PCT_ENG_NOT_WELL","PCT_HISP","PCT_WHITE","PCT_BLACK","PCT_ASIAN","PCT_NATIVE_A","PCT_OTHER_RACE","PCT_OCP_MGT","PCT_OCP_SER","PCT_OCP_SALE","PCT_OCP_NAT_RS_MANT","PCT_OCP_PROD","PCT_OCP_MILITARY","PCT_MALE_16UP","PCT_LAB_EMP","PCT_LAB_UNEMP","PCT_NOT_LAB","PCT_owner_OCP","PCT_foreign_5","PCT_foreign_6_20","PCT_foreign_LS_20","PCT_foreign_MO_21","PCT_NO_HLTH_INS","ADJ_GRS_IINCOME","SNAP","Pct_Eligible_for_Medicaid","abe_rate","ase_rate","esl_rate"
"C51660",0.431274,0.0440847409926427,0.342975,0.516,0.102219797605797,0.430887563,0.330918958,40494,0.149327194,0.261501211,0.589171595,0.309919079,0.181842667,0.844956617,0.068142904,0.03922738,0.001135074,0.00065411,0.32463255,0.255506608,0.220881881,0.069537651,0.126682861,0.00275845,0.472240788,0.611635004,0.030984522,0.23825365,0.345030212,0.237437623,0.630962052,0.868399675,0.131600325,0.141961177,94949.625,0.128533622,14.64,0.36717157,0.072968249,0.559860181
"C51670",0.293954,0.0314621638122961,0.232,0.35505,0.107030908959552,0.302769819,0.205075727,40814,0.190823212,0.367139001,0.442037787,0.138428648,0.071825184,0.523956654,0.38984417,0.012269389,0.002149382,0,0.239419979,0.17755102,0.265306122,0.129860365,0.178839957,0.009022556,0.45668437,0.526887056,0.058053712,0.190287167,0.432337776,0.231299213,0.521653543,0.752952756,0.247047244,0.107066094,47678.75,0.228287841,11.84,0.36717157,0.072968249,0.559860181
"C51678",0.549277,0.0351953261383096,0.48,0.616,0.0640757325326013,0.294449141,0.183995492,34464,0.149624951,0.178049743,0.672325306,0.132075472,0.041785105,0.844513928,0.091245026,0.039511086,0,0,0.537292162,0.148218527,0.205700713,0.029453682,0.066508314,0.012826603,0.590025614,0.371731009,0.011000415,0.383976754,0.487371375,0.324909747,0.541516246,0.866425993,0.133574007,0.058698124,20683.25,0.074353448,8.72,0.36717157,0.072968249,0.559860181
"C51680",0.474077,0.0330789553687581,0.410975,0.541025,0.0697754908353666,0.339177857,0.243329619,40728,0.117840909,0.255386364,0.626772727,0.180476103,0.033394705,0.651387214,0.283943877,0.026614183,0.002552219,0.000368231,0.387126757,0.211746253,0.230974788,0.061723016,0.106628326,0.00180086,0.46091272,0.550874998,0.039083816,0.21728099,0.442117312,0.384081544,0.483626112,0.867707656,0.132292344,0.112576979,213000.75,0.160172548,24.41,0.36717157,0.072968249,0.559860181
"C51683",0.408495,0.0325054238178427,0.340975,0.473025,0.0795736148982062,0.173500657,0.086507126,74371,0.184902783,0.255699581,0.559397636,0.244608136,0.340956038,0.696250213,0.137548908,0.05334273,0.008092542,0.002503099,0.314165694,0.20378063,0.245740957,0.151225204,0.08378063,0.001306885,0.494062431,0.696028583,0.037584169,0.149683936,0.577288009,0.108584972,0.70804073,0.816625702,0.183374298,0.187562274,150672.625,0.085921159,11.16,0.36717157,0.072968249,0.559860181
"C51685",0.401305,0.0330911014624173,0.336975,0.466,0.0824587320427538,0.228335451,0.086658196,75027,0.175339256,0.273650298,0.551010446,0.266448834,0.365261894,0.665508309,0.12984141,0.099450306,0.001326847,0.000821381,0.353957916,0.143286573,0.234844689,0.170966934,0.096943888,0,0.517020753,0.696233403,0.03522717,0.169722699,0.636140638,0.129277567,0.662927757,0.792205323,0.207794677,0.22278385,49510.25,0.085623679,NA,0.36717157,0.072968249,0.559860181
"C51690",0.309999,0.0316104447804712,0.249,0.374,0.101969505645087,0.354863338,0.24118186,31719,0.209029393,0.292239374,0.498731233,0.143297381,0.047081396,0.491255258,0.464541362,0.00250904,0.002582835,0,0.254067348,0.21358305,0.241770715,0.052402573,0.236662883,0.001513432,0.448819615,0.46115362,0.045615068,0.219050422,0.427573684,0.079404467,0.672456576,0.751861042,0.248138958,0.162718619,32252,0.247105582,29.83,0.36717157,0.072968249,0.559860181
"C51700",0.434537,0.02966747022902,0.374975,0.49305,0.0682737493677639,0.26230591,0.160926999,50089,0.107936344,0.278018116,0.614045541,0.19943757,0.083857362,0.495974803,0.403670584,0.030076099,0.002962457,0.001927249,0.324663392,0.180855046,0.223391826,0.110595628,0.127451536,0.033042571,0.478537853,0.57597786,0.046775909,0.164948609,0.441840659,0.157523085,0.519127803,0.676650889,0.323349112,0.117936632,488086.625,0.149002845,11.38,0.36717157,0.072968249,0.559860181
"C51710",0.4210084,0.0270962520713902,0.3644875,0.4717075,0.0643603597253408,0.321858403,0.210387864,45268,0.124881961,0.264839666,0.610278373,0.131973075,0.074245902,0.476815452,0.421822858,0.034107373,0.004545751,0.000870896,0.287044326,0.190310557,0.199323619,0.127002233,0.11777228,0.078546985,0.523786504,0.515324113,0.050922462,0.185687445,0.386997961,0.183009153,0.539588101,0.722597254,0.277402746,0.130158226,613882,0.172032919,15.13,0.36717157,0.072968249,0.559860181
"C51720",0.462452,0.041591147129161,0.381,0.54405,0.0899361385163455,0.37923999,0.26523846,26000,0.172142857,0.231785714,0.596071429,0.204255319,0.025892408,0.872046254,0.059577677,0.033182504,0.000754148,0,0.283088235,0.248161765,0.274509804,0.074754902,0.119485294,0,0.439255189,0.500320718,0.085952534,0.216164208,0.430030644,0.112299465,0.582887701,0.695187166,0.304812834,0.103821016,8901.625,0.284176534,31.39,0.36717157,0.072968249,0.559860181
"C51730",0.2074174,0.0380748566898413,0.133975,0.283025,0.183566357932562,0.403826498,0.293567139,32169,0.213232634,0.330092258,0.456675109,0.1852194,0.044972966,0.16939088,0.768134513,0.011407319,0.003062787,0.000281276,0.235339506,0.264814815,0.249151235,0.055555556,0.187731482,0.007407407,0.451984247,0.481798801,0.07871767,0.225453522,0.329349672,0.023465704,0.608303249,0.631768953,0.368231047,0.140825702,65527.625,0.278026566,12.61,0.36717157,0.072968249,0.559860181
"C51735",0.593802,0.0304692167468934,0.533975,0.652025,0.0513120817156113,0.085136485,0.046854194,84643,0.052042859,0.250088308,0.697868833,0.09561753,0.023533311,0.944315545,0.010689427,0.016075572,0.000497183,0,0.507575758,0.124113475,0.187298517,0.098646035,0.071083172,0.011283043,0.489413188,0.606080708,0.020011056,0.118186844,0.804960067,0.025069638,0.431754875,0.456824513,0.543175488,0.038365926,59027.5,0.019305857,3.05,0.36717157,0.072968249,0.559860181
"C51740",0.37287,0.0321757420796845,0.309975,0.434025,0.0862921181100236,0.284722968,0.181504716,47050,0.1510406,0.294739496,0.554219905,0.124740604,0.038804634,0.407354977,0.526964433,0.01231381,0.004246859,0.001269894,0.295009694,0.20529037,0.231534484,0.116355831,0.133598006,0.018211615,0.47438805,0.544804676,0.059262997,0.177130202,0.482872874,0.265408321,0.398690293,0.664098613,0.335901387,0.119775999,234775.75,0.169815418,14.96,0.36717157,0.072968249,0.559860181
"C51750",0.488532,0.0609583866330212,0.364,0.603025,0.124778697471243,0.498237699,0.393345552,31457,0.103996792,0.236332041,0.659671167,0.052410902,0.029558943,0.844233679,0.099499593,0.017572443,0.000407308,0,0.325808771,0.262257369,0.248741912,0.033357297,0.122214234,0.007620417,0.495855555,0.50379933,0.038892066,0.340714111,0.375574625,0.177777778,0.550793651,0.728571429,0.271428571,0.090422437,30337,0.116523912,10.01,0.36717157,0.072968249,0.559860181
"C51760",0.403806,0.0320338341528224,0.339,0.465,0.0793297626900601,0.369815841,0.254485137,41187,0.159968065,0.22772061,0.612311325,0.280922323,0.063333533,0.441918505,0.486149105,0.021248034,0.004631573,0.000276787,0.406799935,0.213471641,0.227921264,0.061760175,0.087731218,0.002315767,0.469334355,0.592276717,0.053482129,0.203113307,0.368721404,0.202201705,0.608735796,0.8109375,0.1890625,0.154959335,779845.625,0.170125228,14.43,0.36717157,0.072968249,0.559860181
"C51770",0.391673,0.029527443860601,0.327,0.449,0.0753879993275027,0.324426617,0.222256505,39201,0.147881429,0.318131963,0.533986607,0.21254875,0.059680456,0.637638555,0.282626423,0.027091786,0.002738375,0.001751754,0.313007954,0.221468096,0.248033028,0.078073664,0.139265952,0.000151306,0.471206327,0.571695414,0.04427311,0.186365684,0.468128711,0.28369863,0.564520548,0.848219178,0.151780822,0.148405803,254274.375,0.184645401,13.87,0.36717157,0.072968249,0.559860181
"C51775",0.509804,0.032310021998159,0.447975,0.573,0.0633773410921826,0.188287975,0.093817929,52351,0.105154639,0.301502209,0.593343152,0.162139219,0.033491499,0.879715303,0.077145117,0.020126532,0.000790826,0,0.375112493,0.171479997,0.260737953,0.067168453,0.122719463,0.002781641,0.465838509,0.573042606,0.031888496,0.155007655,0.594609512,0.320895522,0.406716418,0.72761194,0.27238806,0.088216686,80175.5,0.103180915,6.23,0.36717157,0.072968249,0.559860181
"C51790",0.490559,0.0294410477784724,0.43,0.547,0.0600153045372165,0.267512314,0.157883266,42948,0.118407386,0.287882285,0.593710329,0.132780083,0.027028142,0.833415862,0.112362796,0.010563671,0.002929768,0,0.364397719,0.186208125,0.256058446,0.069672131,0.121258019,0.00240556,0.436012485,0.535946675,0.022007089,0.174469661,0.511150683,0.306451613,0.481182796,0.787634409,0.212365591,0.115952794,69368,0.099778484,13.15,0.36717157,0.072968249,0.559860181
"C51800",0.4321,0.0303163170434517,0.37295,0.49,0.0701604189850768,0.18245716,0.115178623,65435,0.11963259,0.280581502,0.599785908,0.10397473,0.037502441,0.522782876,0.419498972,0.016011762,0.001699958,0.000379045,0.374120407,0.172009382,0.213179242,0.091746482,0.129275801,0.019668687,0.477683431,0.584631706,0.041801254,0.168566724,0.630197438,0.124729855,0.458474838,0.583204693,0.416795307,0.088409276,303804.75,0.135565987,13.47,0.36717157,0.072968249,0.559860181
"C51810",0.5653917,0.024815893489449,0.5196975,0.6172025,0.0438915065245016,0.148675971,0.081979334,67719,0.06790677,0.222996041,0.709097189,0.113955278,0.076463146,0.676430238,0.191015558,0.064636129,0.002639344,0.000909429,0.373205234,0.158664716,0.238209158,0.10303493,0.08340014,0.043485822,0.486546771,0.592849707,0.033520716,0.145614348,0.581448884,0.1343661,0.461823628,0.596189728,0.403810272,0.088243469,1780898.125,0.068993308,6.66,0.36717157,0.072968249,0.559860181
"C51820",0.410433,0.0281900725644896,0.355975,0.465,0.0686837378195458,0.264648391,0.159761621,45097,0.137293684,0.348519984,0.514186332,0.252508361,0.072404755,0.818028644,0.126462604,0.010764767,0.00126369,0.002152953,0.286532365,0.198588813,0.254934042,0.084364454,0.171694447,0.003885878,0.460854197,0.560666038,0.027269871,0.171536287,0.526543334,0.230555556,0.446296296,0.676851852,0.323148148,0.154450997,57751.875,0.160106148,10.15,0.36717157,0.072968249,0.559860181
"C51830",0.636353,0.0384463068383624,0.560975,0.709,0.0604166348526091,0.285425101,0.227824807,50091,0.0531566,0.145258267,0.801585133,0.06264945,0.074125967,0.747731519,0.148318655,0.060314919,0.002068321,0,0.535137949,0.17924692,0.19104633,0.039389207,0.053617907,0.001561687,0.424917066,0.465112092,0.039434591,0.286846133,0.424773533,0.356880059,0.468727005,0.825607064,0.174392936,0.051708033,40634.75,0.061594986,3.64,0.36717157,0.072968249,0.559860181
"C51840",0.432198,0.0277439817712693,0.37795,0.48405,0.0641927583451782,0.29237079,0.146090457,46466,0.165146238,0.279427213,0.55542655,0.335310316,0.164868917,0.809206918,0.096603167,0.020805148,0.00372957,0,0.3555591,0.211756261,0.222124741,0.091880683,0.118679215,0,0.484110886,0.5658539,0.027746179,0.198921806,0.404937857,0.178021978,0.644270016,0.822291994,0.177708006,0.163918242,96204.25,0.102208381,15.05,0.36717157,0.072968249,0.559860181
"C53001",0.232833,0.0362101406416115,0.159,0.30305,0.155519795912141,0.367293793,0.229698129,47554,0.339348802,0.264776091,0.395875107,0.341295812,0.618848168,0.708795812,0.006387435,0.008429319,0.017905759,0.002356021,0.238360783,0.124497471,0.145765789,0.326027753,0.165348204,0,0.503669313,0.600220264,0.037868519,0.193663165,0.61492159,0.076770788,0.637483502,0.71425429,0.285745711,0.199371728,46453.25,0.190650619,15.08,0.410561433,0.069860849,0.519577718
"C53003",0.515061,0.034199545141535,0.448,0.584025,0.0663990190317942,0.24850849,0.144745296,45550,0.100082608,0.291160958,0.608756434,0.064327485,0.035770814,0.93876905,0.002849003,0.008999231,0.010853344,0.000497445,0.306914894,0.189680851,0.267659575,0.113723404,0.122021277,0,0.478344088,0.512587822,0.044203747,0.173594848,0.631867574,0.0475,0.335,0.3825,0.6175,0.098539321,67571.875,0.180595891,18.78,0.410561433,0.069860849,0.519577718
"C53005",0.528105,0.0323912823174719,0.464,0.589025,0.0613349283143919,0.235039099,0.138929579,61147,0.103589727,0.245858487,0.650551787,0.199282862,0.20342472,0.804046523,0.014259888,0.023416294,0.007156608,0.001071891,0.383779001,0.162161507,0.216684041,0.115408858,0.121590826,0.000375767,0.497228614,0.585983084,0.036455742,0.188000362,0.647989261,0.115329475,0.562310837,0.677640312,0.322359688,0.103280201,659498.375,0.150764419,15.12,0.410561433,0.069860849,0.519577718
"C53007",0.423025,0.0316539467894187,0.359975,0.48405,0.0748276030717302,0.232022426,0.126188348,51845,0.1738194,0.286016273,0.540164327,0.238269837,0.27162558,0.90687658,0.004949105,0.009095652,0.012332633,0.001297468,0.304491332,0.19202295,0.209574928,0.160558949,0.132580665,0.000771177,0.493362128,0.548643584,0.036571387,0.176779899,0.494044823,0.042191586,0.615997148,0.658188733,0.341811267,0.136568532,274263.875,0.104154412,19.93,0.410561433,0.069860849,0.519577718
"C53009",0.545662,0.0347001420149234,0.47695,0.614025,0.0635927405883559,0.244691537,0.157272803,47180,0.080794461,0.26851312,0.65069242,0.184375854,0.058572819,0.882881772,0.010620949,0.015444915,0.046937741,0.000644109,0.29357096,0.237407974,0.239922735,0.112653984,0.113820249,0.002624098,0.49189924,0.421855038,0.042943531,0.19798995,0.611722735,0.124649074,0.421953959,0.546603032,0.453396968,0.108155518,225394,0.151727209,12.52,0.410561433,0.069860849,0.519577718
"C53011",0.561515,0.0312605341604393,0.503,0.621,0.0556717704076282,0.19086398,0.102405488,62879,0.08292208,0.251780617,0.665297303,0.191123803,0.086588171,0.846304999,0.01882043,0.042764026,0.00630083,0.007766809,0.35335924,0.174569167,0.242074105,0.093411546,0.135778208,0.000807735,0.4897018,0.585653387,0.041008673,0.182606329,0.615014404,0.071080258,0.637103128,0.708183386,0.291816614,0.092165991,1734222,0.153814328,25.82,0.410561433,0.069860849,0.519577718
"C53013",0.554161,0.0348249602563572,0.485975,0.621,0.0628426761471074,0.299331963,0.148252826,42083,0.100709699,0.259209192,0.640081109,0.204946997,0.067992949,0.905061697,0.003777386,0.01183581,0.005288341,0.007302946,0.350943396,0.179245283,0.223899371,0.160377359,0.085534591,0,0.491139988,0.45146871,0.037037037,0.174648787,0.57406531,0.289473684,0.347368421,0.636842105,0.363157895,0.075799547,10721.375,0.177027827,19.12,0.410561433,0.069860849,0.519577718
"C53015",0.474593,0.0329807076649073,0.41,0.538,0.0694926129650192,0.263850285,0.1688444,49127,0.120480908,0.309668953,0.56985014,0.207072097,0.084002567,0.907295779,0.006164077,0.0127365,0.011754526,0.002858421,0.271505577,0.196363365,0.222271903,0.130436943,0.178279554,0.001142658,0.493317497,0.487574443,0.048529393,0.222448102,0.599898895,0.101066193,0.484229232,0.585295424,0.414704576,0.090011084,292705.625,0.215951199,25.93,0.410561433,0.069860849,0.519577718
"C53017",0.407397,0.0317456323952788,0.345975,0.471,0.0779230882782122,0.271757679,0.133758282,53758,0.189252247,0.287894435,0.522853318,0.277043098,0.305403855,0.721104212,0.003790429,0.007979851,0.009725443,0.001371537,0.248237269,0.163346391,0.245439284,0.214941242,0.128035814,0,0.499631988,0.585768787,0.026320395,0.167127507,0.626428308,0.092026473,0.575480618,0.667507091,0.332492909,0.141018927,113402,0.146849735,15.65,0.410561433,0.069860849,0.519577718
"C53019",0.461416,0.0380774320934965,0.388,0.531075,0.0825229989716362,0.353128737,0.235286303,39555,0.125268817,0.315412186,0.559318996,0.170940171,0.041366671,0.76174892,0.001701793,0.007985338,0.155255924,0.006545359,0.403163745,0.157332193,0.144078666,0.15690466,0.138520735,0,0.505768343,0.34429239,0.036048064,0.338951936,0.487295826,0.134920635,0.484126984,0.619047619,0.380952381,0.117947375,15795.375,0.211582758,19.58,0.410561433,0.069860849,0.519577718
"C53021",0.325335,0.0348355032587056,0.256,0.394,0.107075793439702,0.285634027,0.164083897,58284,0.264221287,0.259470836,0.476307877,0.296937105,0.52027104,0.702186539,0.023300308,0.020384922,0.004988042,0.001184375,0.242951345,0.173753765,0.185802285,0.2169819,0.180049388,0.000461317,0.524043446,0.623646484,0.040180409,0.208383298,0.647009778,0.07550514,0.653618271,0.729123411,0.270876589,0.168670994,220341.5,0.200938109,21.55,0.410561433,0.069860849,0.519577718
"C53023",0.586669,0.0409205807990665,0.509,0.668,0.069750712580802,0.250226655,0.113327289,51395,0.03577926,0.317161916,0.647058824,0.104477612,0.033168983,0.95562528,0,0.00851636,0.003137607,0,0.353009259,0.19212963,0.201388889,0.134259259,0.119212963,0,0.476588629,0.50208706,0.022659511,0.176505665,0.557024793,0.451612903,0.193548387,0.64516129,0.35483871,0.090990587,5763.125,0.098739496,14.29,0.410561433,0.069860849,0.519577718
"C53025",0.358579,0.0341195237496203,0.289975,0.42705,0.0951520411112203,0.308326688,0.168663776,50145,0.248894744,0.264070592,0.487034665,0.359379043,0.401210418,0.706754566,0.00693829,0.010050794,0.010969415,0.000745704,0.264987914,0.166706511,0.168990889,0.258745717,0.138311154,0.002257816,0.503726708,0.562395229,0.05530303,0.193359123,0.513508189,0.128052546,0.62420704,0.752259586,0.247740414,0.171284989,236638.25,0.193264614,19.76,0.410561433,0.069860849,0.519577718
"C53027",0.451503,0.0340016485350799,0.384,0.51505,0.0753076912779758,0.285621876,0.165671861,44521,0.117547452,0.33395684,0.548495708,0.251609708,0.096359833,0.87971867,0.010613059,0.016874202,0.046144343,0.003425379,0.2619323,0.243465186,0.231397949,0.115390547,0.147197163,0.000616856,0.514667934,0.440302322,0.056867971,0.256407916,0.522421906,0.044144378,0.633341989,0.677486367,0.322513633,0.128395547,170290.25,0.219205009,21.32,0.410561433,0.069860849,0.519577718
"C53029",0.607124,0.0326474268278295,0.545975,0.673025,0.053773902576458,0.175934015,0.094583483,60261,0.052350743,0.228452247,0.719197011,0.097878272,0.067429756,0.854892464,0.030157403,0.045048869,0.010947037,0.004668406,0.324031268,0.170771343,0.196352022,0.154100474,0.105937071,0.048807823,0.495107865,0.44712771,0.034150973,0.164836208,0.550612857,0.080158593,0.44664713,0.526805723,0.473194277,0.069501829,310511.375,0.097669822,9.98,0.410561433,0.069860849,0.519577718
"C53031",0.616758,0.0342383951683443,0.54795,0.68305,0.0555134998951685,0.200074705,0.120241774,50928,0.054948181,0.220849421,0.724202398,0.141672947,0.034450928,0.909966044,0.009164936,0.015890285,0.020011209,0.001450565,0.331011989,0.239950635,0.213857546,0.123942172,0.090796897,0.000440762,0.489271023,0.39428638,0.026433257,0.206109537,0.557960933,0.093602694,0.255892256,0.34949495,0.650505051,0.079781097,123604.5,0.115699432,9.73,0.410561433,0.069860849,0.519577718
"C53033",0.6385514,0.0308430288796426,0.575895,0.6994325,0.0483015601870776,0.168582783,0.106966788,78800,0.075431329,0.160023785,0.764544886,0.180237423,0.093380299,0.671989613,0.061504652,0.159768219,0.007011613,0.00779736,0.500954898,0.152677903,0.203706755,0.055329806,0.086110209,0.001220429,0.496646061,0.647516788,0.035114957,0.15762072,0.539906305,0.191404167,0.558403434,0.749807601,0.250192399,0.08252218,13373539.38,0.102350375,20.15,0.410561433,0.069860849,0.519577718
"C53035",0.607462,0.032198000982472,0.545,0.67,0.053004140147815,0.17441005,0.104395736,65017,0.056791944,0.226214721,0.716993334,0.084977238,0.071362549,0.816962344,0.0243623,0.046472069,0.011635494,0.007911048,0.352257021,0.176457203,0.197729495,0.105198395,0.107566666,0.060791221,0.509323807,0.504966904,0.035913758,0.192903409,0.605958779,0.088483495,0.415177463,0.503660958,0.496339042,0.073071366,1022349.125,0.120569975,15,0.410561433,0.069860849,0.519577718
"C53037",0.54318,0.0366353620119926,0.473,0.614025,0.0674460805110508,0.278946715,0.208719414,47898,0.094470046,0.248496446,0.657033508,0.135422199,0.08538039,0.895524132,0.011312376,0.019235714,0.007970083,0.001355615,0.331727319,0.231266017,0.210917478,0.116606868,0.106304459,0.003177858,0.498325924,0.551905067,0.037308197,0.217931119,0.422423355,0.180060652,0.515542077,0.695602729,0.304397271,0.112819914,118293.375,0.141051037,13.3,0.410561433,0.069860849,0.519577718
"C53039",0.485955,0.0314819645049207,0.422975,0.547025,0.0647837032336754,0.275568592,0.156801462,49633,0.134634535,0.276970059,0.588395406,0.299262899,0.120401338,0.912231247,0.00678452,0.006832298,0.026755853,0.002962255,0.343314673,0.159093868,0.210519464,0.156750423,0.130321573,0,0.501296307,0.43127116,0.02203755,0.276146507,0.546194015,0.100953895,0.675675676,0.776629571,0.223370429,0.095031056,66694.875,0.165819804,14.66,0.410561433,0.069860849,0.519577718
"C53041",0.466671,0.0330086402223619,0.401975,0.530025,0.0707321436780128,0.286847678,0.162574714,44526,0.12929994,0.308935576,0.561764484,0.251021049,0.096297079,0.919378268,0.007765042,0.011740003,0.006801014,0.000567852,0.266568997,0.203711455,0.233640296,0.119087484,0.175875541,0.001116227,0.496226081,0.467868612,0.046617565,0.225146607,0.587986984,0.105062921,0.541410594,0.646473515,0.353526485,0.105963763,195712.375,0.210732006,20.73,0.410561433,0.069860849,0.519577718
"C53043",0.508158,0.0341333285824884,0.438,0.576025,0.0671707000233951,0.244743565,0.147966202,47676,0.086619436,0.31225772,0.601122845,0.190045249,0.02982762,0.943153206,0.003389502,0.005713732,0.012008522,0.001258958,0.352385566,0.185517074,0.194235893,0.174618552,0.093242916,0,0.50786385,0.457240593,0.021157988,0.208539212,0.580777797,0.037634409,0.322580645,0.360215054,0.639784946,0.085802828,30221.25,0.135808162,12.97,0.410561433,0.069860849,0.519577718
"C53045",0.462988,0.0334702571563786,0.398,0.52805,0.0722918459147508,0.266081185,0.169878993,51764,0.126186001,0.317288758,0.556525242,0.303998393,0.089502129,0.843383557,0.018309859,0.014854242,0.033573534,0.002227317,0.268238795,0.21602489,0.225809361,0.164983317,0.12129137,0.003652268,0.514721664,0.427598559,0.05012808,0.250640398,0.530520894,0.142699115,0.574668142,0.717367257,0.282632743,0.134834589,169165.25,0.180413289,15.36,0.410561433,0.069860849,0.519577718
"C53047",0.407158,0.0328827053070198,0.342975,0.469025,0.0807615355881987,0.346046969,0.212393951,41158,0.177443557,0.30139233,0.521164114,0.313430635,0.190537301,0.747596794,0.006077629,0.008716918,0.098259038,0.001961307,0.302414463,0.192065033,0.202196069,0.166100461,0.134251395,0.00297258,0.500360534,0.47857166,0.043438885,0.211016593,0.50164796,0.093984109,0.599091941,0.69307605,0.30692395,0.167243759,95964.625,0.212985004,18.52,0.410561433,0.069860849,0.519577718
"C53049",0.460233,0.035008431860072,0.389975,0.528,0.0760667571861904,0.336582513,0.186616629,38387,0.116005316,0.324536422,0.559458262,0.252394636,0.089427759,0.892975944,0.00298896,0.017692716,0.018174806,0.002314034,0.27012239,0.22937365,0.178113751,0.152483801,0.167026638,0.00287977,0.501966955,0.377182563,0.032070317,0.245872431,0.421303657,0.081102362,0.52992126,0.611023622,0.388976378,0.112471677,55875.125,0.229913198,16.29,0.410561433,0.069860849,0.519577718
"C53051",0.490978,0.0362338572112935,0.42,0.558,0.073799349892039,0.330508475,0.197714197,46036,0.107687487,0.305514936,0.586797577,0.138014528,0.034997308,0.920083071,0.002307515,0.006076456,0.036535651,0.003230521,0.341308594,0.167724609,0.191894531,0.157714844,0.141357422,0,0.510967742,0.37442877,0.034472482,0.284025432,0.518832627,0.112359551,0.379213483,0.491573034,0.508426966,0.10753019,34359,0.205583287,17.03,0.410561433,0.069860849,0.519577718
"C53053",0.516975,0.0317131849725174,0.456975,0.58,0.0613437496446006,0.202682288,0.126887936,61468,0.090123329,0.28190234,0.627974331,0.175727398,0.100878141,0.743892395,0.066846281,0.05977577,0.012187596,0.013755619,0.326576028,0.176776443,0.238005849,0.103961964,0.130611561,0.024068154,0.492826833,0.566085679,0.044331657,0.192606715,0.559661331,0.100959112,0.521176174,0.622135285,0.377864715,0.095099508,2935282.875,0.150501781,17.98,0.410561433,0.069860849,0.519577718
"C53055",0.663942,0.0334582439779808,0.598975,0.73,0.0503933234800341,0.184230478,0.110500379,58029,0.046651734,0.172086198,0.781262068,0.153327717,0.058358246,0.925884405,0.006851021,0.014324863,0.009030892,0.001993024,0.380880949,0.210282286,0.193917905,0.137733533,0.077185327,0,0.482487541,0.474751962,0.023248926,0.151118022,0.403409091,0.140092166,0.384331797,0.524423963,0.475576037,0.109304933,90415.875,0.074773711,8.07,0.410561433,0.069860849,0.519577718
"C53057",0.510371,0.0320345683999734,0.44295,0.574,0.0627672191405338,0.240340708,0.150007583,56433,0.111004521,0.266017531,0.622977948,0.245470067,0.176883171,0.845793733,0.00781905,0.019622328,0.016252335,0.00296327,0.312160444,0.195295342,0.218780103,0.12842446,0.14219936,0.003140292,0.492448826,0.525327771,0.037301903,0.184114687,0.598063698,0.146934639,0.530315825,0.677250464,0.322749536,0.110620461,420882.25,0.15754316,15.8,0.410561433,0.069860849,0.519577718
"C53059",0.522544,0.0322086239920221,0.458,0.585,0.0616381089286683,0.236787982,0.142806045,53082,0.095418912,0.285521803,0.619059285,0.205501618,0.05903146,0.932219866,0.009190527,0.009367268,0.023241428,0.000441852,0.355950813,0.169740887,0.199385156,0.136802811,0.138120334,0,0.505221654,0.501495284,0.037152059,0.238670347,0.558802817,0.090038314,0.482758621,0.572796935,0.427203065,0.095616826,35782.125,0.145947127,16.02,0.410561433,0.069860849,0.519577718
"C53061",0.571373,0.0307770547339751,0.512,0.63,0.0538650841638913,0.154535554,0.093129689,73528,0.08213148,0.241621778,0.676246742,0.175833961,0.096037825,0.780022118,0.027036218,0.096732481,0.009712001,0.004825684,0.37874383,0.166924287,0.229569948,0.104406767,0.116075743,0.004279425,0.49904867,0.621287741,0.037581769,0.173012122,0.619955044,0.112986693,0.595085545,0.708072238,0.291927762,0.09165767,3108345.25,0.117964583,20.81,0.410561433,0.069860849,0.519577718
"C53063",0.571945,0.0348552271813262,0.506975,0.64,0.0609415716219675,0.256309954,0.15600903,50550,0.069283838,0.251274208,0.679441953,0.185172192,0.051749582,0.888418245,0.018017573,0.023313348,0.01335161,0.004468375,0.351405284,0.191432453,0.258473862,0.078616264,0.115158329,0.004913809,0.490861976,0.544749737,0.039730162,0.212029922,0.576547766,0.132041662,0.587710457,0.719752119,0.280247881,0.088737679,1560537.75,0.181103639,18.99,0.410561433,0.069860849,0.519577718
"C53065",0.475402,0.0357384335363434,0.401925,0.54,0.0751751854984694,0.279884527,0.164734411,44115,0.101258877,0.333085862,0.565655262,0.10989011,0.033558888,0.889287674,0.004572056,0.007155267,0.045994879,0.000342904,0.288878958,0.188776813,0.22657048,0.152643003,0.143130746,0,0.496212965,0.438047597,0.040836744,0.248052145,0.625194842,0.034208433,0.470167064,0.504375497,0.495624503,0.102642648,107784,0.188223828,16.05,0.410561433,0.069860849,0.519577718
