ID,Total Population,% Male,% Female,% Hispanic,% White,% Black,% Asian,% Native Americans,% Hawaiian/Pacific Islander,% Other,% Less Than High School,% High School/GED,% More Than High School,% Speak English Not Well,% Foreign-Born entered U.S. after 2010,% Foreign-Born entered U.S. 1990-2009,% Foreign-Born entered U.S. after 1990,% Foreign-Born entered U.S. before 1990,% Below 100 Poverty,% Below 150 Poverty,% SNAP/Food Stamps,Median HH Income,% Employed,% Unemployed,% Not in Labor Force,% Management/Professional Occupation,% Service Occupation,% Sales/Office Occupation,% Natural Resources/Construction/Maitanance Occupation,% Military Occupation,% Production/Transportation/Moving Occupation,% No Health Insurance
4015,204691,0.504,0.496,0.159,0.904,0.011,0.012,0.024,0.001,0.048,0.153,0.356,0.491,0.176,0.063,0.369,0.433,0.443,0.186,0.308,0.158,41567.000,0.375,0.044,0.248,0.239,0.255,0.270,0.109,0.000,0.127,0.123
4017,107902,0.501,0.499,0.112,0.479,0.008,0.006,0.442,0.001,0.064,0.174,0.300,0.526,0.105,0.154,0.367,0.521,0.347,0.291,0.421,0.249,38798.000,0.383,0.078,0.323,0.293,0.245,0.231,0.117,0.000,0.114,0.151
4019,1007257,0.492,0.508,0.366,0.769,0.035,0.028,0.035,0.002,0.133,0.118,0.225,0.657,0.146,0.125,0.406,0.530,0.352,0.183,0.292,0.141,48676.000,0.502,0.048,0.219,0.361,0.213,0.248,0.088,0.005,0.085,0.110
4021,405537,0.522,0.478,0.296,0.804,0.045,0.017,0.050,0.004,0.080,0.148,0.299,0.553,0.171,0.174,0.374,0.548,0.343,0.155,0.258,0.123,52628.000,0.430,0.037,0.296,0.293,0.226,0.256,0.105,0.001,0.119,0.103
4023,46358,0.480,0.520,0.834,0.862,0.005,0.009,0.005,0.000,0.120,0.246,0.264,0.490,0.156,0.086,0.375,0.461,0.468,0.218,0.395,0.261,39630.000,0.462,0.047,0.275,0.255,0.208,0.294,0.110,0.002,0.132,0.126
4025,220972,0.489,0.511,0.143,0.920,0.005,0.010,0.017,0.000,0.048,0.098,0.259,0.643,0.179,0.072,0.418,0.490,0.362,0.147,0.250,0.100,48259.000,0.405,0.033,0.221,0.319,0.225,0.246,0.112,0.001,0.097,0.113
4027,204281,0.514,0.486,0.629,0.731,0.021,0.013,0.013,0.001,0.222,0.284,0.260,0.457,0.277,0.134,0.412,0.546,0.402,0.197,0.348,0.193,43253.000,0.458,0.056,0.236,0.243,0.226,0.220,0.179,0.013,0.120,0.151
5001,18352,0.479,0.521,0.030,0.722,0.264,0.000,0.000,0.000,0.013,0.174,0.390,0.436,0.154,0.008,0.785,0.792,0.062,0.207,0.343,0.191,38532.000,0.499,0.050,0.226,0.274,0.157,0.238,0.087,0.000,0.244,0.084
5003,20771,0.488,0.512,0.052,0.719,0.256,0.000,0.002,0.000,0.023,0.170,0.415,0.415,0.242,0.006,0.605,0.610,0.234,0.213,0.355,0.196,36407.000,0.453,0.050,0.261,0.278,0.170,0.190,0.137,0.000,0.225,0.111
5005,41093,0.483,0.517,0.021,0.964,0.002,0.004,0.005,0.000,0.025,0.127,0.352,0.522,0.172,0.136,0.162,0.298,0.533,0.126,0.243,0.106,40072.000,0.410,0.027,0.203,0.302,0.192,0.226,0.107,0.000,0.172,0.076
5007,251823,0.495,0.505,0.163,0.881,0.016,0.037,0.015,0.005,0.046,0.125,0.297,0.578,0.235,0.198,0.481,0.679,0.222,0.105,0.203,0.059,61271.000,0.599,0.019,0.211,0.376,0.133,0.259,0.086,0.001,0.144,0.103
5009,37212,0.489,0.511,0.023,0.963,0.004,0.005,0.011,0.001,0.016,0.148,0.324,0.528,0.000,0.085,0.328,0.413,0.190,0.158,0.306,0.159,40727.000,0.495,0.033,0.224,0.293,0.193,0.249,0.099,0.000,0.166,0.089
5011,10994,0.479,0.521,0.148,0.623,0.293,0.000,0.017,0.000,0.067,0.186,0.422,0.392,0.261,0.038,0.692,0.730,0.260,0.264,0.388,0.221,36310.000,0.446,0.049,0.270,0.257,0.169,0.135,0.185,0.000,0.254,0.134
5013,5194,0.518,0.482,0.039,0.761,0.223,0.002,0.001,0.002,0.011,0.158,0.477,0.365,0.000,0.138,0.397,0.534,0.138,0.196,0.356,0.138,37225.000,0.466,0.031,0.249,0.238,0.140,0.157,0.166,0.000,0.300,0.103
5015,27782,0.491,0.509,0.148,0.927,0.013,0.010,0.007,0.006,0.036,0.143,0.359,0.498,0.274,0.122,0.662,0.785,0.169,0.157,0.296,0.101,39686.000,0.475,0.027,0.229,0.267,0.185,0.202,0.114,0.000,0.231,0.132
5017,11008,0.491,0.509,0.052,0.432,0.542,0.005,0.004,0.000,0.018,0.198,0.408,0.394,0.295,0.151,0.489,0.640,0.182,0.294,0.428,0.264,32412.000,0.384,0.047,0.330,0.302,0.199,0.238,0.089,0.001,0.171,0.115
5019,22495,0.476,0.524,0.046,0.720,0.239,0.007,0.003,0.000,0.032,0.118,0.317,0.564,0.154,0.194,0.574,0.768,0.072,0.215,0.329,0.133,37144.000,0.517,0.025,0.270,0.332,0.207,0.240,0.078,0.001,0.142,0.091
5021,15190,0.489,0.511,0.019,0.963,0.007,0.000,0.005,0.000,0.026,0.215,0.414,0.372,0.192,0.000,0.891,0.891,0.000,0.223,0.361,0.172,32219.000,0.468,0.028,0.245,0.225,0.185,0.242,0.116,0.000,0.232,0.094
5023,25361,0.493,0.507,0.025,0.971,0.006,0.008,0.007,0.000,0.008,0.156,0.392,0.452,0.016,0.075,0.457,0.532,0.236,0.154,0.259,0.087,42312.000,0.439,0.028,0.221,0.278,0.187,0.204,0.132,0.000,0.199,0.114
5025,8332,0.503,0.497,0.018,0.864,0.110,0.001,0.004,0.000,0.021,0.127,0.451,0.422,0.330,0.000,0.406,0.406,0.424,0.193,0.293,0.133,44840.000,0.475,0.035,0.248,0.296,0.135,0.208,0.176,0.003,0.182,0.075
5027,23992,0.479,0.521,0.025,0.607,0.350,0.011,0.003,0.000,0.030,0.152,0.404,0.444,0.260,0.178,0.508,0.686,0.192,0.251,0.369,0.200,37072.000,0.480,0.052,0.265,0.288,0.181,0.231,0.109,0.000,0.192,0.098
5029,20954,0.492,0.508,0.038,0.852,0.112,0.001,0.003,0.000,0.032,0.148,0.438,0.415,0.269,0.043,0.662,0.704,0.118,0.185,0.308,0.173,39638.000,0.486,0.038,0.241,0.263,0.167,0.244,0.175,0.000,0.151,0.089
5031,104246,0.487,0.513,0.049,0.799,0.134,0.011,0.006,0.001,0.048,0.117,0.332,0.551,0.126,0.290,0.461,0.751,0.139,0.183,0.302,0.143,45672.000,0.563,0.038,0.230,0.343,0.171,0.225,0.095,0.000,0.166,0.108
5033,62119,0.492,0.508,0.073,0.896,0.013,0.018,0.020,0.000,0.052,0.141,0.392,0.466,0.134,0.168,0.417,0.585,0.245,0.166,0.289,0.131,43504.000,0.508,0.035,0.255,0.297,0.164,0.236,0.106,0.001,0.195,0.108
5035,49278,0.473,0.527,0.024,0.448,0.490,0.007,0.003,0.001,0.050,0.186,0.357,0.457,0.165,0.160,0.459,0.619,0.181,0.235,0.367,0.210,38558.000,0.517,0.049,0.264,0.297,0.184,0.229,0.103,0.000,0.186,0.102
5037,17164,0.485,0.515,0.019,0.744,0.228,0.001,0.000,0.000,0.027,0.196,0.436,0.368,0.084,0.298,0.000,0.298,0.526,0.180,0.342,0.161,41081.000,0.487,0.037,0.253,0.260,0.159,0.254,0.135,0.000,0.192,0.084
5039,7585,0.480,0.520,0.031,0.550,0.403,0.016,0.004,0.002,0.024,0.169,0.424,0.408,0.196,0.345,0.325,0.670,0.269,0.132,0.302,0.178,35794.000,0.439,0.033,0.270,0.189,0.231,0.191,0.129,0.002,0.258,0.107
5041,12094,0.459,0.541,0.058,0.486,0.475,0.001,0.002,0.000,0.036,0.226,0.410,0.363,0.349,0.038,0.628,0.666,0.301,0.326,0.465,0.291,27036.000,0.429,0.060,0.286,0.275,0.174,0.234,0.170,0.000,0.147,0.101
5043,18620,0.488,0.512,0.031,0.688,0.288,0.002,0.001,0.000,0.022,0.168,0.381,0.451,0.042,0.052,0.444,0.496,0.369,0.244,0.380,0.176,36092.000,0.476,0.048,0.273,0.342,0.181,0.250,0.088,0.000,0.139,0.086
5045,121282,0.490,0.510,0.040,0.825,0.114,0.013,0.004,0.001,0.043,0.088,0.305,0.607,0.125,0.245,0.442,0.687,0.147,0.163,0.278,0.109,50316.000,0.579,0.032,0.242,0.360,0.174,0.252,0.103,0.001,0.109,0.108
5047,17803,0.487,0.513,0.029,0.945,0.010,0.005,0.020,0.001,0.019,0.191,0.400,0.409,0.134,0.026,0.393,0.420,0.359,0.219,0.364,0.157,39472.000,0.450,0.033,0.281,0.269,0.160,0.239,0.116,0.002,0.214,0.082
5049,12092,0.492,0.508,0.013,0.965,0.003,0.000,0.009,0.001,0.022,0.155,0.394,0.451,0.225,0.327,0.038,0.365,0.377,0.230,0.370,0.181,36051.000,0.397,0.030,0.269,0.298,0.186,0.215,0.144,0.000,0.157,0.101
5051,97994,0.482,0.518,0.054,0.857,0.082,0.005,0.008,0.000,0.049,0.118,0.309,0.573,0.201,0.091,0.342,0.433,0.344,0.191,0.304,0.135,41672.000,0.462,0.047,0.214,0.317,0.204,0.257,0.112,0.000,0.110,0.131
5053,18076,0.488,0.512,0.025,0.952,0.029,0.000,0.002,0.000,0.016,0.099,0.425,0.476,0.107,0.025,0.455,0.480,0.314,0.144,0.251,0.089,49968.000,0.501,0.048,0.238,0.314,0.157,0.216,0.120,0.002,0.191,0.069
5055,44197,0.493,0.507,0.027,0.957,0.010,0.003,0.004,0.001,0.025,0.134,0.425,0.442,0.128,0.099,0.325,0.425,0.031,0.159,0.277,0.151,45566.000,0.526,0.040,0.238,0.281,0.156,0.228,0.100,0.000,0.234,0.090
5057,22154,0.469,0.531,0.125,0.596,0.296,0.001,0.003,0.004,0.101,0.199,0.390,0.411,0.291,0.097,0.640,0.736,0.147,0.253,0.396,0.145,38701.000,0.483,0.035,0.259,0.272,0.183,0.180,0.129,0.000,0.236,0.103
5059,33480,0.517,0.483,0.034,0.849,0.109,0.003,0.003,0.000,0.036,0.144,0.414,0.442,0.313,0.093,0.350,0.443,0.244,0.158,0.286,0.153,40626.000,0.463,0.032,0.284,0.311,0.172,0.227,0.133,0.000,0.158,0.110
5061,13472,0.489,0.511,0.120,0.667,0.209,0.002,0.002,0.000,0.120,0.187,0.350,0.464,0.220,0.146,0.582,0.729,0.205,0.210,0.400,0.174,34851.000,0.513,0.032,0.232,0.268,0.136,0.174,0.172,0.000,0.251,0.118
5063,37097,0.487,0.513,0.061,0.922,0.020,0.007,0.003,0.000,0.048,0.149,0.376,0.475,0.374,0.131,0.621,0.753,0.141,0.185,0.321,0.134,39945.000,0.496,0.033,0.257,0.295,0.172,0.198,0.139,0.000,0.195,0.114
5065,13521,0.516,0.484,0.021,0.949,0.019,0.002,0.015,0.000,0.016,0.171,0.379,0.450,0.034,0.115,0.349,0.464,0.327,0.177,0.313,0.152,39135.000,0.378,0.043,0.284,0.306,0.192,0.220,0.104,0.000,0.177,0.082
5067,17429,0.492,0.508,0.027,0.795,0.170,0.000,0.002,0.000,0.033,0.226,0.432,0.343,0.000,0.017,0.138,0.155,0.491,0.251,0.397,0.204,32783.000,0.363,0.029,0.409,0.224,0.183,0.209,0.155,0.000,0.229,0.118
5069,71373,0.493,0.507,0.020,0.406,0.564,0.008,0.002,0.000,0.021,0.147,0.382,0.471,0.114,0.175,0.453,0.629,0.143,0.247,0.372,0.202,37630.000,0.442,0.052,0.306,0.277,0.201,0.226,0.073,0.000,0.223,0.090
5071,26155,0.496,0.504,0.137,0.919,0.018,0.016,0.002,0.001,0.043,0.205,0.433,0.362,0.222,0.090,0.713,0.803,0.127,0.225,0.365,0.143,35758.000,0.491,0.025,0.281,0.256,0.147,0.209,0.129,0.000,0.259,0.110
5073,7051,0.491,0.509,0.012,0.600,0.379,0.004,0.003,0.000,0.014,0.193,0.418,0.389,0.099,0.365,0.329,0.694,0.141,0.238,0.353,0.230,32500.000,0.397,0.038,0.297,0.272,0.140,0.218,0.141,0.000,0.229,0.121
5075,16777,0.494,0.506,0.013,0.969,0.009,0.001,0.005,0.000,0.015,0.160,0.397,0.443,0.153,0.154,0.525,0.679,0.148,0.184,0.331,0.169,37603.000,0.452,0.042,0.265,0.280,0.180,0.233,0.127,0.000,0.179,0.097
5077,9614,0.567,0.433,0.014,0.419,0.569,0.001,0.002,0.000,0.008,0.300,0.393,0.307,0.021,0.000,0.196,0.196,0.804,0.273,0.449,0.318,27901.000,0.328,0.064,0.395,0.209,0.234,0.180,0.166,0.000,0.210,0.113
5079,13885,0.622,0.378,0.036,0.667,0.314,0.000,0.004,0.000,0.016,0.197,0.522,0.281,0.249,0.360,0.259,0.619,0.244,0.179,0.335,0.185,38873.000,0.259,0.023,0.549,0.250,0.225,0.206,0.133,0.000,0.186,0.095
5081,12494,0.493,0.507,0.033,0.738,0.205,0.000,0.013,0.000,0.044,0.149,0.404,0.447,0.023,0.008,0.064,0.072,0.728,0.188,0.353,0.195,36963.000,0.421,0.052,0.278,0.256,0.138,0.177,0.140,0.000,0.288,0.111
5083,21802,0.494,0.506,0.029,0.920,0.021,0.013,0.011,0.000,0.036,0.162,0.444,0.394,0.440,0.377,0.260,0.637,0.231,0.202,0.332,0.155,37982.000,0.444,0.042,0.279,0.277,0.196,0.187,0.130,0.002,0.208,0.087
5085,71568,0.492,0.508,0.043,0.891,0.060,0.007,0.005,0.001,0.036,0.115,0.343,0.542,0.174,0.068,0.310,0.379,0.166,0.123,0.208,0.098,57290.000,0.567,0.029,0.220,0.342,0.163,0.229,0.119,0.010,0.137,0.089
5087,15907,0.503,0.497,0.054,0.946,0.006,0.004,0.011,0.005,0.029,0.204,0.459,0.338,0.289,0.143,0.371,0.513,0.310,0.178,0.358,0.105,42894.000,0.482,0.024,0.264,0.293,0.148,0.197,0.150,0.000,0.212,0.126
5089,16374,0.492,0.508,0.022,0.963,0.002,0.004,0.012,0.000,0.019,0.138,0.376,0.486,0.088,0.144,0.153,0.297,0.345,0.195,0.336,0.155,36113.000,0.355,0.032,0.291,0.260,0.219,0.208,0.112,0.000,0.201,0.085
5091,43760,0.493,0.507,0.031,0.706,0.247,0.005,0.011,0.001,0.031,0.149,0.368,0.483,0.077,0.093,0.405,0.498,0.232,0.210,0.334,0.150,41862.000,0.503,0.045,0.253,0.305,0.182,0.241,0.091,0.000,0.182,0.130
5093,43534,0.483,0.517,0.040,0.609,0.351,0.005,0.000,0.000,0.033,0.177,0.392,0.431,0.289,0.338,0.425,0.763,0.141,0.256,0.398,0.228,36417.000,0.488,0.065,0.267,0.227,0.178,0.234,0.104,0.000,0.257,0.107
5095,7420,0.463,0.537,0.025,0.558,0.408,0.005,0.000,0.000,0.029,0.223,0.427,0.349,0.048,0.000,0.380,0.380,0.465,0.286,0.431,0.240,31584.000,0.451,0.047,0.234,0.211,0.229,0.264,0.105,0.000,0.191,0.110
5097,9059,0.495,0.505,0.041,0.917,0.003,0.012,0.027,0.000,0.041,0.212,0.369,0.419,0.266,0.170,0.691,0.860,0.057,0.181,0.321,0.163,35252.000,0.395,0.020,0.274,0.294,0.181,0.192,0.209,0.000,0.124,0.125
5099,8528,0.521,0.479,0.004,0.638,0.334,0.014,0.001,0.000,0.013,0.142,0.447,0.410,0.000,0.000,0.361,0.361,0.337,0.230,0.367,0.196,36995.000,0.451,0.024,0.279,0.291,0.196,0.154,0.140,0.000,0.220,0.114
5101,7898,0.504,0.496,0.014,0.955,0.000,0.005,0.015,0.000,0.024,0.189,0.407,0.403,0.000,0.048,0.452,0.500,0.240,0.178,0.334,0.160,38134.000,0.438,0.020,0.252,0.272,0.212,0.188,0.157,0.000,0.171,0.090
5103,24378,0.474,0.526,0.021,0.572,0.409,0.001,0.002,0.000,0.016,0.148,0.421,0.431,0.258,0.069,0.313,0.381,0.209,0.260,0.400,0.191,32136.000,0.439,0.043,0.282,0.306,0.169,0.198,0.098,0.000,0.229,0.096
5105,10320,0.496,0.504,0.028,0.934,0.023,0.001,0.005,0.000,0.037,0.166,0.403,0.431,0.000,0.097,0.039,0.136,0.505,0.178,0.298,0.142,46168.000,0.442,0.033,0.288,0.288,0.183,0.242,0.150,0.000,0.137,0.082
5107,19518,0.472,0.528,0.017,0.362,0.628,0.001,0.000,0.000,0.009,0.242,0.311,0.447,0.240,0.110,0.271,0.381,0.265,0.330,0.491,0.308,26652.000,0.420,0.082,0.276,0.261,0.200,0.255,0.104,0.000,0.180,0.131
5109,10893,0.497,0.503,0.065,0.895,0.028,0.008,0.004,0.000,0.065,0.167,0.363,0.469,0.278,0.088,0.679,0.767,0.226,0.173,0.334,0.142,36893.000,0.474,0.025,0.260,0.273,0.180,0.195,0.175,0.000,0.177,0.120
5111,24098,0.490,0.510,0.028,0.887,0.056,0.001,0.002,0.000,0.054,0.205,0.431,0.365,0.143,0.063,0.500,0.563,0.234,0.214,0.361,0.212,37487.000,0.465,0.027,0.289,0.245,0.190,0.207,0.152,0.000,0.206,0.132
5113,20212,0.488,0.512,0.064,0.917,0.005,0.005,0.013,0.000,0.060,0.148,0.397,0.455,0.192,0.107,0.519,0.626,0.214,0.266,0.404,0.170,33870.000,0.415,0.040,0.273,0.283,0.158,0.222,0.156,0.002,0.178,0.141
5115,63372,0.495,0.505,0.085,0.912,0.029,0.010,0.004,0.000,0.045,0.160,0.341,0.499,0.336,0.131,0.501,0.633,0.221,0.198,0.324,0.133,40668.000,0.506,0.041,0.267,0.302,0.180,0.222,0.113,0.002,0.182,0.106
5117,8309,0.497,0.503,0.006,0.853,0.134,0.000,0.004,0.000,0.009,0.172,0.424,0.405,0.000,0.000,0.000,0.000,1.000,0.168,0.307,0.152,41244.000,0.469,0.040,0.215,0.281,0.155,0.194,0.120,0.000,0.250,0.104
5119,392848,0.479,0.521,0.060,0.571,0.361,0.021,0.002,0.000,0.044,0.096,0.265,0.639,0.215,0.198,0.493,0.690,0.164,0.173,0.279,0.114,48850.000,0.553,0.036,0.227,0.409,0.164,0.252,0.069,0.005,0.101,0.101
5121,17514,0.495,0.505,0.019,0.963,0.009,0.000,0.007,0.000,0.021,0.175,0.363,0.462,0.026,0.034,0.445,0.479,0.136,0.209,0.359,0.188,35930.000,0.444,0.016,0.288,0.299,0.179,0.173,0.137,0.000,0.212,0.100
5123,26688,0.549,0.451,0.026,0.413,0.556,0.005,0.003,0.000,0.023,0.213,0.394,0.393,0.219,0.248,0.287,0.535,0.117,0.275,0.418,0.248,33102.000,0.385,0.044,0.389,0.226,0.201,0.201,0.127,0.000,0.245,0.122
5125,116252,0.493,0.507,0.045,0.896,0.064,0.011,0.003,0.001,0.024,0.099,0.321,0.580,0.203,0.109,0.426,0.535,0.277,0.080,0.155,0.077,58985.000,0.575,0.027,0.185,0.356,0.156,0.275,0.099,0.001,0.114,0.076
5127,10584,0.500,0.500,0.075,0.897,0.002,0.035,0.013,0.000,0.052,0.220,0.407,0.373,0.088,0.002,0.393,0.395,0.416,0.205,0.363,0.203,37396.000,0.456,0.058,0.240,0.240,0.171,0.168,0.134,0.000,0.287,0.085
5129,7925,0.509,0.491,0.022,0.945,0.002,0.013,0.010,0.000,0.029,0.165,0.437,0.399,0.345,0.159,0.073,0.232,0.318,0.174,0.345,0.141,36716.000,0.433,0.018,0.246,0.255,0.103,0.236,0.192,0.000,0.214,0.116
5131,127362,0.488,0.512,0.137,0.777,0.068,0.043,0.012,0.000,0.100,0.174,0.318,0.508,0.230,0.099,0.546,0.646,0.288,0.225,0.348,0.162,40932.000,0.526,0.032,0.253,0.296,0.181,0.234,0.099,0.000,0.190,0.125
5133,17206,0.501,0.499,0.329,0.644,0.048,0.004,0.018,0.002,0.283,0.282,0.348,0.369,0.289,0.066,0.698,0.764,0.226,0.212,0.349,0.183,43675.000,0.532,0.040,0.240,0.212,0.153,0.182,0.192,0.000,0.261,0.169
5135,17041,0.489,0.511,0.021,0.952,0.006,0.004,0.005,0.000,0.033,0.172,0.421,0.407,0.260,0.195,0.366,0.561,0.254,0.233,0.428,0.202,31792.000,0.376,0.031,0.277,0.263,0.216,0.213,0.152,0.000,0.156,0.105
5137,12443,0.502,0.498,0.018,0.965,0.001,0.001,0.006,0.000,0.027,0.232,0.336,0.431,0.060,0.000,0.194,0.194,0.153,0.242,0.399,0.184,33091.000,0.385,0.037,0.265,0.319,0.186,0.138,0.245,0.000,0.111,0.100
5139,40022,0.486,0.514,0.038,0.645,0.327,0.005,0.010,0.000,0.013,0.161,0.363,0.476,0.187,0.039,0.715,0.754,0.162,0.201,0.309,0.150,41106.000,0.467,0.044,0.273,0.333,0.134,0.252,0.115,0.000,0.167,0.121
5141,16751,0.499,0.501,0.029,0.957,0.005,0.001,0.006,0.000,0.031,0.152,0.455,0.393,0.049,0.166,0.149,0.314,0.394,0.196,0.356,0.149,34428.000,0.380,0.036,0.279,0.270,0.166,0.242,0.169,0.000,0.153,0.129
5143,223683,0.500,0.500,0.165,0.778,0.035,0.024,0.008,0.020,0.134,0.158,0.266,0.576,0.239,0.161,0.569,0.730,0.173,0.180,0.292,0.086,47452.000,0.590,0.031,0.238,0.375,0.160,0.227,0.095,0.000,0.142,0.126
5145,78706,0.491,0.509,0.042,0.911,0.041,0.007,0.003,0.000,0.039,0.154,0.384,0.462,0.156,0.152,0.448,0.599,0.194,0.166,0.287,0.116,44074.000,0.496,0.032,0.274,0.332,0.173,0.211,0.116,0.004,0.164,0.102
5147,6763,0.472,0.528,0.005,0.697,0.275,0.015,0.000,0.001,0.013,0.229,0.423,0.348,0.000,0.000,0.000,0.000,1.000,0.260,0.388,0.269,30097.000,0.430,0.053,0.249,0.343,0.163,0.225,0.125,0.000,0.144,0.111
5149,21601,0.496,0.504,0.197,0.808,0.024,0.015,0.008,0.000,0.144,0.211,0.428,0.361,0.325,0.049,0.605,0.654,0.289,0.178,0.357,0.141,39696.000,0.503,0.034,0.251,0.236,0.173,0.198,0.170,0.000,0.222,0.106
6001,1629615,0.491,0.509,0.225,0.426,0.111,0.289,0.006,0.008,0.159,0.125,0.179,0.696,0.199,0.156,0.492,0.648,0.307,0.113,0.178,0.070,85743.000,0.597,0.039,0.205,0.489,0.156,0.204,0.060,0.001,0.089,0.069
6003,1203,0.552,0.448,0.097,0.687,0.015,0.007,0.219,0.007,0.067,0.102,0.342,0.556,0.039,0.200,0.120,0.320,0.140,0.198,0.298,0.128,63438.000,0.319,0.064,0.284,0.376,0.223,0.192,0.132,0.000,0.077,0.121
6005,37306,0.536,0.464,0.132,0.870,0.021,0.016,0.008,0.002,0.083,0.103,0.271,0.627,0.104,0.072,0.258,0.329,0.587,0.106,0.187,0.081,60636.000,0.376,0.041,0.286,0.329,0.229,0.240,0.104,0.000,0.098,0.056
6007,225207,0.495,0.505,0.157,0.822,0.015,0.045,0.012,0.002,0.104,0.112,0.226,0.661,0.165,0.102,0.420,0.522,0.376,0.205,0.316,0.117,46516.000,0.477,0.049,0.262,0.360,0.223,0.225,0.091,0.001,0.100,0.084
6009,45057,0.495,0.505,0.115,0.918,0.006,0.012,0.011,0.005,0.049,0.100,0.276,0.624,0.092,0.103,0.331,0.434,0.424,0.128,0.195,0.089,54800.000,0.400,0.032,0.265,0.356,0.184,0.230,0.113,0.000,0.117,0.066
6011,21479,0.519,0.481,0.584,0.883,0.009,0.015,0.011,0.001,0.080,0.306,0.232,0.462,0.293,0.045,0.511,0.557,0.414,0.140,0.276,0.132,56481.000,0.546,0.036,0.239,0.243,0.188,0.171,0.262,0.000,0.136,0.136
6013,1123678,0.488,0.512,0.253,0.586,0.086,0.160,0.005,0.005,0.158,0.109,0.179,0.712,0.188,0.116,0.474,0.591,0.348,0.098,0.164,0.065,88456.000,0.567,0.043,0.206,0.431,0.179,0.232,0.079,0.001,0.079,0.072
6015,27442,0.547,0.453,0.192,0.768,0.018,0.028,0.079,0.001,0.106,0.184,0.321,0.495,0.138,0.077,0.330,0.407,0.449,0.232,0.331,0.157,41287.000,0.367,0.040,0.396,0.330,0.315,0.193,0.086,0.003,0.073,0.081
6017,185015,0.499,0.501,0.126,0.875,0.010,0.043,0.007,0.002,0.064,0.071,0.215,0.714,0.143,0.083,0.408,0.491,0.381,0.098,0.163,0.063,74885.000,0.495,0.043,0.230,0.414,0.189,0.243,0.082,0.002,0.070,0.060
6019,971616,0.499,0.501,0.524,0.635,0.049,0.101,0.010,0.002,0.203,0.253,0.228,0.518,0.272,0.093,0.484,0.577,0.385,0.254,0.379,0.206,48730.000,0.518,0.062,0.265,0.291,0.196,0.231,0.145,0.001,0.135,0.117
6021,27935,0.509,0.491,0.408,0.830,0.008,0.026,0.019,0.004,0.112,0.275,0.273,0.452,0.289,0.050,0.536,0.586,0.385,0.196,0.314,0.115,46260.000,0.473,0.049,0.283,0.224,0.202,0.180,0.241,0.001,0.153,0.118
6023,135490,0.498,0.502,0.111,0.807,0.012,0.029,0.052,0.003,0.097,0.095,0.240,0.665,0.153,0.066,0.469,0.535,0.318,0.208,0.335,0.121,43718.000,0.497,0.051,0.256,0.338,0.227,0.241,0.102,0.000,0.092,0.123
6025,179957,0.511,0.489,0.834,0.651,0.027,0.014,0.011,0.001,0.295,0.316,0.235,0.449,0.272,0.111,0.389,0.499,0.424,0.238,0.369,0.213,44779.000,0.429,0.084,0.321,0.242,0.243,0.245,0.135,0.003,0.132,0.118
6027,18195,0.504,0.496,0.214,0.807,0.010,0.015,0.115,0.002,0.051,0.114,0.303,0.583,0.174,0.063,0.441,0.503,0.444,0.102,0.187,0.095,51500.000,0.522,0.028,0.184,0.317,0.227,0.221,0.148,0.000,0.086,0.077
6029,878744,0.513,0.487,0.522,0.751,0.055,0.047,0.011,0.002,0.134,0.262,0.277,0.461,0.237,0.084,0.501,0.585,0.367,0.226,0.360,0.170,50826.000,0.499,0.062,0.299,0.263,0.182,0.206,0.213,0.002,0.134,0.112
6031,150183,0.553,0.447,0.537,0.660,0.064,0.038,0.015,0.002,0.221,0.271,0.255,0.474,0.251,0.068,0.463,0.532,0.401,0.209,0.343,0.166,49742.000,0.451,0.050,0.337,0.231,0.204,0.194,0.207,0.028,0.135,0.103
6033,64095,0.496,0.504,0.194,0.778,0.023,0.015,0.034,0.001,0.149,0.153,0.303,0.544,0.219,0.041,0.437,0.478,0.418,0.228,0.345,0.114,40446.000,0.397,0.050,0.294,0.265,0.267,0.213,0.157,0.000,0.098,0.118
6035,31470,0.661,0.339,0.185,0.814,0.087,0.015,0.031,0.007,0.046,0.177,0.324,0.499,0.117,0.026,0.441,0.467,0.370,0.146,0.237,0.092,54083.000,0.316,0.027,0.508,0.282,0.290,0.211,0.109,0.003,0.105,0.070
6037,10105722,0.493,0.507,0.484,0.518,0.082,0.145,0.007,0.003,0.246,0.218,0.207,0.574,0.248,0.091,0.437,0.528,0.440,0.170,0.281,0.089,61015.000,0.566,0.049,0.229,0.363,0.190,0.242,0.076,0.000,0.128,0.133
6039,154440,0.483,0.517,0.569,0.767,0.032,0.021,0.017,0.001,0.162,0.284,0.248,0.468,0.302,0.064,0.517,0.580,0.385,0.221,0.348,0.183,48210.000,0.456,0.042,0.328,0.247,0.185,0.236,0.193,0.001,0.138,0.117
6041,260814,0.489,0.511,0.159,0.782,0.022,0.057,0.003,0.002,0.134,0.068,0.112,0.820,0.175,0.108,0.471,0.578,0.341,0.081,0.131,0.033,104703.000,0.543,0.028,0.180,0.538,0.144,0.215,0.056,0.001,0.046,0.052
6043,17658,0.502,0.498,0.106,0.890,0.012,0.010,0.026,0.003,0.059,0.099,0.282,0.619,0.091,0.080,0.415,0.496,0.386,0.151,0.231,0.092,51385.000,0.419,0.049,0.228,0.301,0.333,0.209,0.073,0.000,0.084,0.049
